id_venda;data_venda;hora_venda;cliente_id;genero_cliente;faixa_etaria;produto_id;produto;genero_produto;categoria;tamanho;cor;quantidade;preco_unitario;desconto_pct;valor_desconto;valor_bruto;valor_liquido;custo_unitario;custo_total;margem_bruta;status_pedido;campanha;canal;loja_id;loja_nome;cidade;uf;vendedor_id;forma_pagamento
CL-005938;2022-03-08;11:40:41;CLI-01071;F;55+;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Grafite;1;99.90;0.05;5.00;99.90;94.91;39.20;39.20;55.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;pix
CL-005939;2022-03-08;13:03:39;CLI-00578;M;25-34;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;P;Preto;1;219.90;0.00;0.00;219.90;219.90;98.40;98.40;121.50;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-005940;2022-03-08;18:20:49;CLI-01261;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Preto;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-005941;2022-03-09;12:40:21;CLI-01338;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Azul Marinho;2;139.90;0.10;27.98;279.80;251.82;57.80;115.60;136.22;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;debito
CL-005942;2022-03-09;16:16:02;CLI-02286;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Azul Marinho;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-005943;2022-03-09;17:09:14;CLI-01192;F;35-44;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;G;Vinho;1;219.90;0.15;32.98;219.90;186.92;98.40;98.40;88.52;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;debito
CL-005944;2022-03-09;16:48:24;CLI-00011;M;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Grafite;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;dia_das_maes;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;credito
CL-005945;2022-03-09;14:29:15;CLI-02408;M;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Grafite;2;89.90;0.20;35.96;179.80;143.84;35.50;71.00;72.84;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;pix
CL-005946;2022-03-09;16:19:39;CLI-00729;F;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Grafite;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;debito
CL-005947;2022-03-09;13:14:28;CLI-00090;M;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Preto;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-005948;2022-03-09;21:08:26;CLI-01734;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Azul Marinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-005949;2022-03-09;16:41:40;CLI-01261;F;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;P;Azul Marinho;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;pix
CL-005950;2022-03-10;18:03:04;CLI-02043;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Vinho;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;dinheiro
CL-005951;2022-03-10;13:30:14;CLI-00600;M;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Vinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-005952;2022-03-10;19:32:35;CLI-02385;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Grafite;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-005953;2022-03-10;15:45:17;CLI-02289;F;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Preto;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;dinheiro
CL-005954;2022-03-10;21:23:16;CLI-01672;M;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Verde Oliva;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;pix
CL-005955;2022-03-10;14:09:36;CLI-00017;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;P;Branco;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-005956;2022-03-10;21:48:57;CLI-01157;F;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;P;Verde Oliva;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-005957;2022-03-10;15:08:48;CLI-00845;M;45-54;XFIT-REG-005;Regata Essential;Unissex;Regatas;P;Azul Marinho;1;69.90;0.10;6.99;69.90;62.91;27.60;27.60;35.31;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-005958;2022-03-10;13:15:53;CLI-02525;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;M;Grafite;1;79.90;0.15;11.99;79.90;67.92;31.70;31.70;36.22;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-005959;2022-03-10;13:38:58;CLI-00239;F;55+;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;M;Rosa;1;109.90;0.15;16.48;109.90;93.42;45.10;45.10;48.32;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-005960;2022-03-10;17:55:57;CLI-01111;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Preto;2;139.90;0.00;0.00;279.80;279.80;57.80;115.60;164.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;pix
CL-005961;2022-03-11;09:56:45;CLI-02130;M;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Azul Marinho;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-005962;2022-03-11;15:29:44;CLI-00716;M;35-44;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;P;Branco;1;109.90;0.20;21.98;109.90;87.92;45.10;45.10;42.82;concluida;black_friday;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-005963;2022-03-11;21:01:23;CLI-02184;Nao informado;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;GG;Vinho;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-005964;2022-03-11;12:00:19;CLI-02232;M;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Rosa;2;89.90;0.15;26.97;179.80;152.83;35.50;71.00;81.83;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-005965;2022-03-11;22:38:15;CLI-02389;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Verde Oliva;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-005966;2022-03-11;13:21:30;CLI-01250;F;35-44;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;M;Verde Oliva;1;219.90;0.00;0.00;219.90;219.90;98.40;98.40;121.50;devolvida;namorados;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-005967;2022-03-11;14:53:50;CLI-01671;Nao informado;45-54;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Azul Marinho;2;149.90;0.00;0.00;299.80;299.80;63.40;126.80;173.00;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-005968;2022-03-11;11:35:05;CLI-00488;F;45-54;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Vinho;1;89.90;0.15;13.49;89.90;76.42;35.50;35.50;40.92;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-005969;2022-03-11;18:52:46;CLI-01690;F;25-34;XFIT-MAC-009;Macacao Studio;Feminino;Macacoes;G;Rosa;1;189.90;0.00;0.00;189.90;0.00;82.30;82.30;0.00;cancelada;dia_das_maes;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-005970;2022-03-11;12:31:05;CLI-00363;F;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;GG;Branco;1;69.90;0.15;10.49;69.90;59.42;27.60;27.60;31.82;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;pix
CL-005971;2022-03-12;09:35:39;CLI-01234;F;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Verde Oliva;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;pix
CL-005972;2022-03-12;20:03:00;CLI-01662;F;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;P;Rosa;2;79.90;0.15;23.97;159.80;135.83;31.70;63.40;72.43;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-005973;2022-03-12;12:16:55;CLI-00662;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Rosa;1;89.90;0.15;13.49;89.90;76.42;35.50;35.50;40.92;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-005974;2022-03-12;11:23:41;CLI-01284;F;35-44;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;M;Preto;1;109.90;0.10;10.99;109.90;98.91;45.10;45.10;53.81;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-005975;2022-03-12;10:50:10;CLI-01354;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;P;Grafite;1;159.90;0.20;31.98;159.90;127.92;70.20;70.20;57.72;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-005976;2022-03-12;17:03:10;CLI-00887;F;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;P;Verde Oliva;1;29.90;0.15;4.48;29.90;25.41;9.80;9.80;15.61;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;pix
CL-005977;2022-03-12;22:55:52;CLI-00369;F;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;P;Verde Oliva;1;99.90;0.10;9.99;99.90;89.91;39.20;39.20;50.71;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;dinheiro
CL-005978;2022-03-12;11:00:49;CLI-00078;M;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Grafite;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;pix
CL-005979;2022-03-12;21:13:20;CLI-02114;F;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;G;Azul Marinho;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;pix
CL-005980;2022-03-12;15:36:03;CLI-01163;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Preto;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;pix
CL-005981;2022-03-12;16:34:40;CLI-02469;F;18-24;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Preto;2;139.90;0.15;41.97;279.80;237.83;57.80;115.60;122.23;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-005982;2022-03-12;17:51:10;CLI-02164;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Verde Oliva;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;credito
CL-005983;2022-03-12;17:16:10;CLI-02796;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Grafite;1;149.90;0.05;7.50;149.90;142.41;63.40;63.40;79.00;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-005984;2022-03-12;18:43:46;CLI-02094;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Verde Oliva;1;149.90;0.05;7.50;149.90;142.41;63.40;63.40;79.00;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;dinheiro
CL-005985;2022-03-14;17:56:07;CLI-01894;F;45-54;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Verde Oliva;1;149.90;0.05;7.50;149.90;142.41;63.40;63.40;79.00;devolvida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;dinheiro
CL-005986;2022-03-14;22:32:50;CLI-01423;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Branco;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;debito
CL-005987;2022-03-14;11:07:54;CLI-00188;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Preto;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-005988;2022-03-14;15:04:04;CLI-01181;Nao informado;35-44;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;M;Rosa;1;219.90;0.20;43.98;219.90;175.92;98.40;98.40;77.52;concluida;dia_das_maes;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-005989;2022-03-14;14:54:08;CLI-02552;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Preto;1;89.90;0.15;13.49;89.90;76.42;35.50;35.50;40.92;concluida;black_friday;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-005990;2022-03-14;11:15:44;CLI-00281;F;25-34;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;M;Grafite;3;159.90;0.15;71.95;479.70;407.75;70.20;210.60;197.15;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-005991;2022-03-14;12:53:48;CLI-02282;F;45-54;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Vinho;2;109.90;0.00;0.00;219.80;219.80;45.10;90.20;129.60;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-005992;2022-03-14;16:38:58;CLI-01061;M;45-54;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;PP;Preto;1;219.90;0.00;0.00;219.90;219.90;98.40;98.40;121.50;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-005993;2022-03-15;18:43:59;CLI-00397;F;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;G;Grafite;1;69.90;0.05;3.50;69.90;66.41;27.60;27.60;38.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;debito
CL-005994;2022-03-15;12:38:30;CLI-00492;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Grafite;2;89.90;0.00;0.00;179.80;179.80;35.50;71.00;108.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-005995;2022-03-15;11:52:32;CLI-01957;F;55+;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;M;Preto;2;29.90;0.00;0.00;59.80;59.80;9.80;19.60;40.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-005996;2022-03-15;12:33:01;CLI-02681;F;18-24;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;M;Azul Marinho;1;79.90;0.05;4.00;79.90;75.91;31.70;31.70;44.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-005997;2022-03-15;18:02:01;CLI-02407;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Preto;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-005998;2022-03-15;12:51:55;CLI-01502;Nao informado;18-24;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;P;Grafite;2;109.90;0.00;0.00;219.80;219.80;45.10;90.20;129.60;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-005999;2022-03-16;15:39:31;CLI-01685;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Azul Marinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;pix
CL-006000;2022-03-16;13:50:57;CLI-01398;M;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Azul Marinho;1;99.90;0.15;14.98;99.90;84.92;39.20;39.20;45.72;devolvida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;dinheiro
CL-006001;2022-03-16;12:21:42;CLI-01969;M;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;GG;Rosa;1;29.90;0.10;2.99;29.90;26.91;9.80;9.80;17.11;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-006002;2022-03-16;20:33:48;CLI-00367;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Branco;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-006003;2022-03-16;18:28:36;CLI-00558;M;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Branco;2;79.90;0.00;0.00;159.80;159.80;31.70;63.40;96.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-006004;2022-03-16;18:47:19;CLI-00069;M;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;G;Rosa;1;79.90;0.10;7.99;79.90;71.91;31.70;31.70;40.21;concluida;black_friday;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;debito
CL-006005;2022-03-16;11:00:38;CLI-01982;F;18-24;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Azul Marinho;1;64.90;0.10;6.49;64.90;58.41;24.90;24.90;33.51;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-006006;2022-03-16;13:05:24;CLI-02505;M;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;GG;Grafite;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-006007;2022-03-16;11:49:52;CLI-02116;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Azul Marinho;1;89.90;0.05;4.50;89.90;85.41;35.50;35.50;49.91;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;dinheiro
CL-006008;2022-03-17;18:59:34;CLI-00376;M;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Azul Marinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;credito
CL-006009;2022-03-17;15:51:12;CLI-01133;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;M;Grafite;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;pix
CL-006010;2022-03-17;14:46:25;CLI-00826;Nao informado;45-54;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;M;Azul Marinho;1;64.90;0.10;6.49;64.90;58.41;24.90;24.90;33.51;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;pix
CL-006011;2022-03-17;16:39:33;CLI-00864;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Grafite;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;dia_das_maes;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-006012;2022-03-17;13:43:24;CLI-01197;F;55+;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;PP;Preto;1;219.90;0.15;32.98;219.90;186.92;98.40;98.40;88.52;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-006013;2022-03-17;14:17:00;CLI-02194;M;55+;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;GG;Vinho;1;159.90;0.00;0.00;159.90;159.90;70.20;70.20;89.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
