id_venda;data_venda;hora_venda;cliente_id;genero_cliente;faixa_etaria;produto_id;produto;genero_produto;categoria;tamanho;cor;quantidade;preco_unitario;desconto_pct;valor_desconto;valor_bruto;valor_liquido;custo_unitario;custo_total;margem_bruta;status_pedido;campanha;canal;loja_id;loja_nome;cidade;uf;vendedor_id;forma_pagamento
BQ-004288;2021-12-06;11:06:20;CLI-02684;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Verde Oliva;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-004289;2021-12-06;13:49:39;CLI-01668;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;M;Azul Marinho;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;devolvida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-004290;2021-12-06;22:24:28;CLI-02674;F;25-34;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;PP;Azul Marinho;2;29.90;0.10;5.98;59.80;53.82;9.80;19.60;34.22;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;debito
BQ-004291;2021-12-06;18:04:11;CLI-01488;F;18-24;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Grafite;1;139.90;0.05;7.00;139.90;0.00;57.80;57.80;0.00;cancelada;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-004292;2021-12-06;14:29:09;CLI-00447;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;GG;Verde Oliva;1;79.90;0.15;11.99;79.90;67.92;31.70;31.70;36.22;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;dinheiro
BQ-004293;2021-12-06;13:53:53;CLI-00691;F;55+;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Branco;2;89.90;0.05;8.99;179.80;170.81;35.50;71.00;99.81;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-004294;2021-12-06;19:41:17;CLI-00066;M;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;PP;Grafite;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-004295;2021-12-07;12:19:31;CLI-01482;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Verde Oliva;2;64.90;0.00;0.00;129.80;129.80;24.90;49.80;80.00;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-004296;2021-12-07;14:18:56;CLI-01210;M;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Preto;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-004297;2021-12-07;14:39:52;CLI-01569;F;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Rosa;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;dia_das_maes;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;dinheiro
BQ-004298;2021-12-07;16:29:34;CLI-01223;M;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Verde Oliva;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;credito
BQ-004299;2021-12-07;16:47:16;CLI-01511;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Vinho;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;credito
BQ-004300;2021-12-07;17:14:25;CLI-02299;M;18-24;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;M;Azul Marinho;1;159.90;0.15;23.98;159.90;135.92;70.20;70.20;65.72;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;debito
BQ-004301;2021-12-07;17:09:25;CLI-01219;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Verde Oliva;1;139.90;0.05;7.00;139.90;132.91;57.80;57.80;75.11;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;dinheiro
BQ-004302;2021-12-08;17:23:42;CLI-00322;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Azul Marinho;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-004303;2021-12-08;20:35:02;CLI-01804;F;55+;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Vinho;2;89.90;0.00;0.00;179.80;179.80;35.50;71.00;108.80;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;dinheiro
BQ-004304;2021-12-08;17:27:19;CLI-02431;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Azul Marinho;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-004305;2021-12-08;13:31:43;CLI-01908;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Verde Oliva;1;89.90;0.15;13.49;89.90;76.42;35.50;35.50;40.92;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;pix
BQ-004306;2021-12-08;13:18:54;CLI-02279;F;55+;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Grafite;1;99.90;0.10;9.99;99.90;89.91;39.20;39.20;50.71;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-004307;2021-12-08;22:43:58;CLI-00693;F;35-44;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;G;Azul Marinho;1;109.90;0.05;5.50;109.90;104.41;45.10;45.10;59.30;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;debito
BQ-004308;2021-12-08;08:31:46;CLI-02189;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Azul Marinho;3;149.90;0.15;67.45;449.70;382.25;63.40;190.20;192.05;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;dinheiro
BQ-004309;2021-12-08;12:56:11;CLI-02158;M;35-44;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;GG;Grafite;1;64.90;0.10;6.49;64.90;58.41;24.90;24.90;33.51;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-004310;2021-12-09;14:00:09;CLI-01018;F;35-44;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;PP;Vinho;1;219.90;0.00;0.00;219.90;219.90;98.40;98.40;121.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;pix
BQ-004311;2021-12-09;10:58:23;CLI-02349;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;P;Verde Oliva;1;99.90;0.05;5.00;99.90;94.91;39.20;39.20;55.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;pix
BQ-004312;2021-12-09;12:13:50;CLI-01099;F;25-34;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;GG;Vinho;1;219.90;0.05;11.00;219.90;208.91;98.40;98.40;110.50;concluida;namorados;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;debito
BQ-004313;2021-12-09;18:04:00;CLI-01295;F;18-24;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Grafite;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;dinheiro
BQ-004314;2021-12-09;20:26:43;CLI-01021;F;45-54;XFIT-REG-005;Regata Essential;Unissex;Regatas;P;Rosa;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-004315;2021-12-09;10:22:12;CLI-01567;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Preto;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-004316;2021-12-09;16:44:01;CLI-00814;F;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Preto;2;89.90;0.15;26.97;179.80;152.83;35.50;71.00;81.83;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-004317;2021-12-09;13:36:59;CLI-00108;F;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Branco;2;89.90;0.00;0.00;179.80;179.80;35.50;71.00;108.80;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-004318;2021-12-10;22:17:15;CLI-00225;F;45-54;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Preto;1;99.90;0.20;19.98;99.90;79.92;39.20;39.20;40.72;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-004319;2021-12-10;18:55:10;CLI-02355;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Grafite;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-004320;2021-12-10;15:22:04;CLI-00285;F;55+;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Preto;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;credito
BQ-004321;2021-12-10;18:23:14;CLI-00277;M;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;G;Preto;2;29.90;0.00;0.00;59.80;59.80;9.80;19.60;40.20;concluida;dia_das_maes;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;dinheiro
BQ-004322;2021-12-10;18:26:24;CLI-02303;Nao informado;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;P;Branco;1;69.90;0.10;6.99;69.90;62.91;27.60;27.60;35.31;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-004323;2021-12-10;21:01:20;CLI-01250;F;45-54;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;P;Vinho;1;29.90;0.05;1.50;29.90;28.40;9.80;9.80;18.60;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-004324;2021-12-10;19:13:19;CLI-00083;M;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Rosa;1;139.90;0.05;7.00;139.90;132.91;57.80;57.80;75.11;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-004325;2021-12-10;17:46:33;CLI-00280;F;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;M;Azul Marinho;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-004326;2021-12-10;16:07:22;CLI-01110;F;45-54;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Verde Oliva;1;109.90;0.15;16.48;109.90;93.42;45.10;45.10;48.32;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;credito
BQ-004327;2021-12-11;10:50:00;CLI-02044;M;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Vinho;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;dia_das_maes;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-004328;2021-12-11;19:53:07;CLI-00327;M;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Rosa;1;149.90;0.15;22.48;149.90;127.42;63.40;63.40;64.02;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;credito
BQ-004329;2021-12-11;14:07:50;CLI-02503;M;45-54;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;PP;Verde Oliva;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;debito
BQ-004330;2021-12-11;17:00:22;CLI-02620;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;PP;Rosa;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-004331;2021-12-11;16:56:05;CLI-00952;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Azul Marinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-004332;2021-12-11;15:02:33;CLI-00885;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Vinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;dinheiro
BQ-004333;2021-12-11;20:51:52;CLI-01010;Nao informado;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;P;Rosa;1;79.90;0.10;7.99;79.90;71.91;31.70;31.70;40.21;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-004334;2021-12-11;12:46:08;CLI-02485;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Rosa;1;89.90;0.15;13.49;89.90;76.42;35.50;35.50;40.92;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;credito
BQ-004335;2021-12-13;18:51:48;CLI-01925;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;P;Branco;2;69.90;0.10;13.98;139.80;125.82;27.60;55.20;70.62;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;dinheiro
BQ-004336;2021-12-13;15:46:31;CLI-02427;F;45-54;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;G;Preto;1;159.90;0.15;23.98;159.90;135.92;70.20;70.20;65.72;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-004337;2021-12-13;19:32:10;CLI-01432;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;M;Verde Oliva;1;159.90;0.10;15.99;159.90;143.91;70.20;70.20;73.71;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;debito
BQ-004338;2021-12-13;21:19:57;CLI-01385;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Branco;1;99.90;0.10;9.99;99.90;89.91;39.20;39.20;50.71;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-004339;2021-12-13;10:56:46;CLI-00634;F;45-54;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Rosa;1;89.90;0.10;8.99;89.90;80.91;35.50;35.50;45.41;concluida;volta_treino;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-004340;2021-12-13;16:22:14;CLI-00121;M;18-24;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;M;Grafite;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-004341;2021-12-14;21:36:21;CLI-01389;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Rosa;1;139.90;0.05;7.00;139.90;132.91;57.80;57.80;75.11;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;credito
BQ-004342;2021-12-14;18:33:12;CLI-02673;M;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Azul Marinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;dinheiro
BQ-004343;2021-12-14;10:13:46;CLI-02045;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;GG;Rosa;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;devolvida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;debito
BQ-004344;2021-12-14;18:45:22;CLI-00626;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Verde Oliva;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;credito
BQ-004345;2021-12-14;15:56:11;CLI-01696;F;35-44;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;P;Rosa;1;109.90;0.15;16.48;109.90;93.42;45.10;45.10;48.32;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-004346;2021-12-15;12:31:39;CLI-00690;F;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;P;Rosa;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;pix
BQ-004347;2021-12-15;15:50:01;CLI-01406;M;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Rosa;1;99.90;0.15;14.98;99.90;84.92;39.20;39.20;45.72;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;debito
BQ-004348;2021-12-15;20:55:30;CLI-01955;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Verde Oliva;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-004349;2021-12-15;10:24:18;CLI-00433;M;45-54;XFIT-REG-005;Regata Essential;Unissex;Regatas;PP;Rosa;1;69.90;0.10;6.99;69.90;62.91;27.60;27.60;35.31;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-004350;2021-12-16;09:35:18;CLI-01754;Nao informado;18-24;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Grafite;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-004351;2021-12-16;21:55:17;CLI-02285;M;55+;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;P;Rosa;1;159.90;0.15;23.98;159.90;135.92;70.20;70.20;65.72;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;pix
BQ-004352;2021-12-16;13:54:17;CLI-00476;M;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;P;Rosa;2;99.90;0.00;0.00;199.80;199.80;39.20;78.40;121.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-004353;2021-12-16;17:19:16;CLI-00405;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Verde Oliva;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;dinheiro
BQ-004354;2021-12-16;11:10:00;CLI-00082;F;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;GG;Verde Oliva;1;69.90;0.20;13.98;69.90;55.92;27.60;27.60;28.32;concluida;verao_fit;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-004355;2021-12-16;20:38:44;CLI-00503;M;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Rosa;1;149.90;0.10;14.99;149.90;134.91;63.40;63.40;71.51;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-004356;2021-12-17;18:39:21;CLI-02359;M;45-54;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;GG;Branco;1;159.90;0.00;0.00;159.90;159.90;70.20;70.20;89.70;concluida;verao_fit;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-004357;2021-12-17;12:37:45;CLI-00202;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Branco;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;debito
BQ-004358;2021-12-17;14:35:21;CLI-02710;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Grafite;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-004359;2021-12-17;21:28:53;CLI-01679;F;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;M;Preto;2;79.90;0.10;15.98;159.80;143.82;31.70;63.40;80.42;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;debito
BQ-004360;2021-12-17;16:10:53;CLI-00616;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Vinho;1;89.90;0.05;4.50;89.90;85.41;35.50;35.50;49.91;devolvida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-004361;2021-12-17;16:15:06;CLI-01842;M;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Azul Marinho;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-004362;2021-12-17;17:14:22;CLI-02746;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;M;Azul Marinho;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;dia_das_maes;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-004363;2021-12-17;16:11:26;CLI-00347;M;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Grafite;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;credito
BQ-004364;2021-12-17;16:31:52;CLI-01632;M;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Azul Marinho;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-004365;2021-12-18;12:59:32;CLI-01153;F;35-44;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Preto;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-004366;2021-12-18;19:42:15;CLI-00449;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Preto;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-004367;2021-12-18;14:39:39;CLI-00347;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Rosa;3;89.90;0.00;0.00;269.70;269.70;35.50;106.50;163.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-004368;2021-12-18;21:58:41;CLI-01057;F;45-54;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Preto;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
